SettlementGroupID,TradingRole,HedgeFlag,ValueMode,LongMarginRatio,ShortMarginRatio,InstrumentID,ParticipantID,ClientID
SG02,1,1,1,1.000000,1.000000,000925,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000926,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000927,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000928,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000929,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000930,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000931,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000932,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000933,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000935,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000936,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000937,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000938,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000939,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000948,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000949,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000950,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000951,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000952,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000953,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000955,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000957,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000958,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000959,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000960,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000961,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000962,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000963,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000965,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000966,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000967,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000968,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000969,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000970,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000971,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000972,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000973,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000975,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000976,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000977,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000978,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000979,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000980,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000981,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000982,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000983,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000985,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000987,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000988,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000989,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000990,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000993,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000995,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000996,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000997,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000998,00000000,00000000
SG02,1,1,1,1.000000,1.000000,000999,00000000,00000000
SG02,1,1,1,1.000000,1.000000,001696,00000000,00000000
SG02,1,1,1,1.000000,1.000000,001896,00000000,00000000
SG02,1,1,1,1.000000,1.000000,001965,00000000,00000000
SG02,1,1,1,1.000000,1.000000,001979,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002001,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002002,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002003,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002004,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002005,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002006,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002007,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002008,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002009,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002010,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002011,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002012,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002013,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002014,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002015,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002016,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002017,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002018,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002019,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002020,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002021,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002022,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002023,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002024,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002025,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002026,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002027,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002028,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002029,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002030,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002031,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002032,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002033,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002034,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002035,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002036,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002037,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002038,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002039,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002040,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002041,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002042,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002043,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002044,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002045,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002046,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002047,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002048,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002049,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002050,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002051,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002052,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002053,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002054,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002055,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002056,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002057,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002058,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002059,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002060,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002061,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002062,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002063,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002064,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002065,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002066,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002067,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002068,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002069,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002070,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002071,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002072,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002073,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002074,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002075,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002076,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002077,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002078,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002079,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002080,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002081,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002082,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002083,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002084,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002085,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002086,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002087,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002088,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002089,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002090,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002091,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002092,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002093,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002094,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002095,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002096,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002097,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002098,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002099,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002100,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002101,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002102,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002103,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002104,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002105,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002106,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002107,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002108,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002109,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002110,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002111,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002112,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002113,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002114,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002115,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002116,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002117,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002118,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002119,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002120,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002121,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002122,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002123,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002124,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002125,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002126,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002127,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002128,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002129,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002130,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002131,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002132,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002133,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002134,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002135,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002136,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002137,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002138,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002139,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002140,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002141,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002142,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002143,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002144,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002145,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002146,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002147,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002148,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002149,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002150,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002151,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002152,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002153,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002154,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002155,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002156,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002157,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002158,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002159,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002160,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002161,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002162,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002163,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002164,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002165,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002166,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002167,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002168,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002169,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002170,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002171,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002172,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002173,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002174,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002175,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002176,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002177,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002178,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002179,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002180,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002181,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002182,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002183,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002184,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002185,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002186,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002187,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002188,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002189,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002190,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002191,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002192,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002193,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002194,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002195,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002196,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002197,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002198,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002199,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002200,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002201,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002202,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002203,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002204,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002205,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002206,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002207,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002208,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002209,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002210,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002211,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002212,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002213,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002214,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002215,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002216,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002217,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002218,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002219,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002220,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002221,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002222,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002223,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002224,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002225,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002226,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002227,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002228,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002229,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002230,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002231,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002232,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002233,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002234,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002235,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002236,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002237,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002238,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002239,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002240,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002241,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002242,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002243,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002244,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002245,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002246,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002247,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002248,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002249,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002250,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002251,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002252,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002253,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002254,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002255,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002256,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002258,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002259,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002260,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002261,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002262,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002263,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002264,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002265,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002266,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002267,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002268,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002269,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002270,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002271,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002272,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002273,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002274,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002275,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002276,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002277,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002278,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002279,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002280,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002281,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002282,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002283,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002284,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002285,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002286,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002287,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002288,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002289,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002290,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002291,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002292,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002293,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002294,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002295,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002296,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002297,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002298,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002299,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002300,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002301,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002302,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002303,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002304,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002305,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002306,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002307,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002308,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002309,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002310,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002311,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002312,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002313,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002314,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002315,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002316,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002317,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002318,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002319,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002320,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002321,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002322,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002323,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002324,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002325,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002326,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002327,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002328,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002329,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002330,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002331,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002332,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002333,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002334,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002335,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002336,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002337,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002338,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002339,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002340,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002341,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002342,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002343,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002344,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002345,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002346,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002347,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002348,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002349,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002350,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002351,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002352,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002353,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002354,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002355,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002356,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002357,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002358,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002359,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002360,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002361,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002362,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002363,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002364,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002365,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002366,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002367,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002368,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002369,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002370,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002371,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002372,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002373,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002374,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002375,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002376,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002377,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002378,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002379,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002380,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002381,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002382,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002383,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002384,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002385,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002386,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002387,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002388,00000000,00000000
SG02,1,1,1,1.000000,1.000000,002389,00000000,00000000
