SettlementGroupID,CreateDate,OpenDate,ExpireDate,StartDelivDate,EndDelivDate,BasisPrice,MaxMarketOrderVolume,MinMarketOrderVolume,MaxLimitOrderVolume,MinLimitOrderVolume,PriceTick,AllowDelivPersonOpen,InstrumentID,InstLifePhase,IsFirstTradingDay
SG02,19970618,19970708,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000762,1,1
SG02,19970418,19970430,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000766,1,1
SG02,19970522,19970609,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000767,1,1
SG02,19970606,19970626,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000768,1,1
SG02,19970514,19970611,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000776,1,1
SG02,19970616,19970710,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000777,1,1
SG02,19970509,19970606,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000778,1,1
SG02,19970512,19970528,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000779,1,1
SG02,19970519,19970606,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000780,1,1
SG02,19970603,19970619,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000782,1,1
SG02,19970711,19970731,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000783,1,1
SG02,19900318,19970711,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000785,1,1
SG02,19970520,19970606,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000786,1,1
SG02,19970527,19970616,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000788,1,1
SG02,19970820,19970923,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000789,1,1
SG02,19900101,19980327,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000790,1,1
SG02,19970829,19971014,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000791,1,1
SG02,19970805,19970904,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000792,1,1
SG02,19970714,19970729,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000793,1,1
SG02,19970718,19970808,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000795,1,1
SG02,19970618,19970703,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000796,1,1
SG02,19970625,19970715,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000797,1,1
SG02,19971124,19980212,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000798,1,1
SG02,19970624,19970718,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000799,1,1
SG02,19970529,19970618,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000800,1,1
SG02,19880101,19980506,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000801,1,1
SG02,19971031,19980108,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000802,1,1
SG02,19880603,19980303,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000803,1,1
SG02,19980218,19980416,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000806,1,1
SG02,19980225,19980408,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000807,1,1
SG02,19881101,19980616,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000809,1,1
SG02,19880901,19980602,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000810,1,1
SG02,19881218,19980528,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000811,1,1
SG02,19980504,19980623,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000812,1,1
SG02,19980409,19980519,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000813,1,1
SG02,19980427,19980609,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000815,1,1
SG02,19970723,19970818,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000816,1,1
SG02,19970903,19971017,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000818,1,1
SG02,19890317,19970625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000819,1,1
SG02,19980511,19980630,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000820,1,1
SG02,19980511,19980626,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000821,1,1
SG02,19980518,19980703,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000822,1,1
SG02,19970825,19971008,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000823,1,1
SG02,19980525,19981021,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000825,1,1
SG02,19980115,19980225,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000826,1,1
SG02,19970520,19970617,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000828,1,1
SG02,19971014,19971202,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000829,1,1
SG02,19980525,19980807,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000830,1,1
SG02,19980601,19980911,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000831,1,1
SG02,19980814,19981111,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000833,1,1
SG02,19980608,19990625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000835,1,1
SG02,19970828,19970929,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000836,1,1
SG02,19980608,19980928,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000837,1,1
SG02,19891030,19970626,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000838,1,1
SG02,19970922,19971031,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000839,1,1
SG02,19970924,19971113,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000848,1,1
SG02,19980622,19981007,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000850,1,1
SG02,19980427,19980609,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000851,1,1
SG02,19980910,19981126,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000852,1,1
SG02,19980518,19980813,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000856,1,1
SG02,19980327,19980427,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000858,1,1
SG02,19980827,19981119,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000859,1,1
SG02,19980903,19981104,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000860,1,1
SG02,19980625,19981028,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000861,1,1
SG02,19980615,19980915,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000862,1,1
SG02,19970826,19970925,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000863,1,1
SG02,19970707,19970725,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000868,1,1
SG02,20001013,20001026,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000869,1,1
SG02,,20020926,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000875,1,1
SG02,19980212,19980311,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000876,1,1
SG02,19981019,19990107,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000877,1,1
SG02,19980420,19980602,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000878,1,1
SG02,19980303,19980402,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000880,1,1
SG02,19980615,19980902,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000881,1,1
SG02,19980504,19980616,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000882,1,1
SG02,19980420,19980519,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000883,1,1
SG02,19981202,19990319,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000885,1,1
SG02,19971201,19980123,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000886,1,1
SG02,19980922,19981203,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000887,1,1
SG02,19970918,19971021,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000888,1,1
SG02,19971030,19971218,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000889,1,1
SG02,19981102,19990119,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000890,1,1
SG02,19981026,19990115,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000892,1,1
SG02,19981012,19981224,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000893,1,1
SG02,19980916,19981210,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000895,1,1
SG02,19981209,19990422,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000897,1,1
SG02,19971117,19971225,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000898,1,1
SG02,19971020,19971126,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000899,1,1
SG02,19981112,19990128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000900,1,1
SG02,19981217,19990401,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000901,1,1
SG02,19990121,19990408,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000902,1,1
SG02,19990127,19990415,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000903,1,1
SG02,19990203,19990429,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000905,1,1
SG02,19990318,19990707,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000906,1,1
SG02,19981118,19990203,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000908,1,1
SG02,19990305,19990507,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000909,1,1
SG02,19990323,19990630,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000910,1,1
SG02,19990329,19990527,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000911,1,1
SG02,19990405,19990603,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000912,1,1
SG02,19990311,19990514,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000913,1,1
SG02,19990412,19990609,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000915,1,1
SG02,19981223,19990325,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000917,1,1
SG02,19990614,19990720,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000918,1,1
SG02,19990827,19991118,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000919,1,1
SG02,19990423,19990616,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000920,1,1
SG02,19990602,19990713,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000921,1,1
SG02,19990426,19990618,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000922,1,1
SG02,19990607,19990714,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000923,1,1
SG02,19990507,19990611,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000925,1,1
SG02,19990526,19990618,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000926,1,1
SG02,19990628,19990727,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000927,1,1
SG02,19980805,19990312,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000928,1,1
SG02,19990513,19990623,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000929,1,1
SG02,19990621,19990712,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000930,1,1
SG02,,19990712,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000931,1,1
SG02,19990705,19990803,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000932,1,1
SG02,19990723,19990831,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000933,1,1
SG02,19990712,19990824,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000935,1,1
SG02,19990713,19990810,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000936,1,1
SG02,19990806,19990909,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000937,1,1
SG02,19990825,19991104,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000938,1,1
SG02,19990722,19990923,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000939,1,1
SG02,19990818,19991014,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000948,1,1
SG02,19990818,19991021,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000949,1,1
SG02,19990811,19990916,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000950,1,1
SG02,19990901,19991125,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000951,1,1
SG02,19990820,19991112,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000952,1,1
SG02,19990903,19991202,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000953,1,1
SG02,19990908,19991209,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000955,1,1
SG02,19990920,20000113,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000957,1,1
SG02,19990913,19991223,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000958,1,1
SG02,19990921,19991216,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000959,1,1
SG02,19991011,20000221,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000960,1,1
SG02,19991207,20000301,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000961,1,1
SG02,19991122,20000120,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000962,1,1
SG02,19991222,20000127,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000963,1,1
SG02,20000317,20000406,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000965,1,1
SG02,20000217,20000316,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000966,1,1
SG02,20000310,20000330,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000967,1,1
SG02,20000425,20000622,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000968,1,1
SG02,20000427,20000529,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000969,1,1
SG02,20000331,20000420,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000970,1,1
SG02,20000407,20000427,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000971,1,1
SG02,20000414,20000926,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000972,1,1
SG02,20000411,20000525,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000973,1,1
SG02,20000418,20000608,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000975,1,1
SG02,20000425,20000601,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000976,1,1
SG02,20000424,20000608,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000977,1,1
SG02,20000421,20000518,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000978,1,1
SG02,20000512,20000616,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000979,1,1
SG02,20000520,20000616,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000980,1,1
SG02,20000518,20000622,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000981,1,1
SG02,20000616,20000706,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000982,1,1
SG02,20000622,20000726,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000983,1,1
SG02,20000707,20000726,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000985,1,1
SG02,20000630,20000718,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000987,1,1
SG02,20000515,20000608,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000988,1,1
SG02,20000609,20000628,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000989,1,1
SG02,20000609,20000706,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000990,1,1
SG02,20000630,20000731,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000993,1,1
SG02,20000713,20000807,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000995,1,1
SG02,20000703,20000718,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000996,1,1
SG02,20000720,20000807,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000997,1,1
SG02,20000531,20001211,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000998,1,1
SG02,19991111,20000309,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,000999,1,1
SG02,19890401,19970306,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,001696,1,1
SG02,19971110,19980122,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,001896,1,1
SG02,20171222,20171225,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,001965,1,1
SG02,20151229,20151230,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,001979,1,1
SG02,20040602,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002001,1,1
SG02,20040603,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002002,1,1
SG02,20040604,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002003,1,1
SG02,20040607,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002004,1,1
SG02,20040608,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002005,1,1
SG02,20040609,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002006,1,1
SG02,20040610,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002007,1,1
SG02,20040611,20040625,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002008,1,1
SG02,20040614,20040629,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002009,1,1
SG02,20040615,20040629,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002010,1,1
SG02,20040616,20040705,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002011,1,1
SG02,20040617,20040705,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002012,1,1
SG02,20040618,20040705,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002013,1,1
SG02,20040621,20040708,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002014,1,1
SG02,20040622,20040708,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002015,1,1
SG02,20040623,20040708,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002016,1,1
SG02,20040624,20040713,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002017,1,1
SG02,20040625,20040713,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002018,1,1
SG02,20040628,20040713,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002019,1,1
SG02,20040629,20040715,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002020,1,1
SG02,20040630,20040715,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002021,1,1
SG02,20040705,20040721,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002022,1,1
SG02,20040706,20040721,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002023,1,1
SG02,20040707,20040721,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002024,1,1
SG02,20040709,20040726,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002025,1,1
SG02,20040712,20040727,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002026,1,1
SG02,20040720,20040804,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002027,1,1
SG02,20040721,20040805,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002028,1,1
SG02,20040722,20040806,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002029,1,1
SG02,20040723,20040809,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002030,1,1
SG02,20040802,20040816,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002031,1,1
SG02,20040803,20040817,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002032,1,1
SG02,20040810,20040825,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002033,1,1
SG02,20040811,20040826,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002034,1,1
SG02,20040817,20040901,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002035,1,1
SG02,20040819,20040903,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002036,1,1
SG02,20040824,20040908,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002037,1,1
SG02,20040825,20040909,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002038,1,1
SG02,20050125,20050303,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002039,1,1
SG02,20050223,20050325,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002040,1,1
SG02,20050318,20050418,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002041,1,1
SG02,20050325,20050427,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002042,1,1
SG02,20050401,20050510,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002043,1,1
SG02,20050407,20050518,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002044,1,1
SG02,20050413,20050523,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002045,1,1
SG02,20050419,20050526,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002046,1,1
SG02,20050422,20050531,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002047,1,1
SG02,20050426,20050603,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002048,1,1
SG02,20050427,20050606,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002049,1,1
SG02,20050429,20050607,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002050,1,1
SG02,20060531,20060619,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002051,1,1
SG02,20060607,20060627,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002052,1,1
SG02,20060608,20060627,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002053,1,1
SG02,20060703,20060725,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002054,1,1
SG02,20060710,20060725,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002055,1,1
SG02,20060712,20060802,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002056,1,1
SG02,20060713,20060802,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002057,1,1
SG02,20060714,20060802,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002058,1,1
SG02,20060720,20060810,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002059,1,1
SG02,20060725,20060810,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002060,1,1
SG02,20060727,20060816,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002061,1,1
SG02,20060731,20060816,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002062,1,1
SG02,20060801,20060823,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002063,1,1
SG02,20060801,20060823,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002064,1,1
SG02,20060804,20060823,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002065,1,1
SG02,20060803,20060823,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002066,1,1
SG02,20060825,20060915,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002067,1,1
SG02,20060831,20060915,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002068,1,1
SG02,20060907,20060928,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002069,1,1
SG02,20060915,20061012,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002070,1,1
SG02,20060918,20061012,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002071,1,1
SG02,20060919,20061018,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002072,1,1
SG02,20060925,20061018,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002073,1,1
SG02,20060925,20061018,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002074,1,1
SG02,20061010,20061025,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002075,1,1
SG02,20061009,20061025,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002076,1,1
SG02,20061027,20061116,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002077,1,1
SG02,20061031,20061116,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002078,1,1
SG02,20061027,20061116,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002079,1,1
SG02,20061102,20061120,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002080,1,1
SG02,20061101,20061120,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002081,1,1
SG02,20061102,20061120,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002082,1,1
SG02,20061109,20061124,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002083,1,1
SG02,20061109,20061124,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002084,1,1
SG02,20061113,20061128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002085,1,1
SG02,20061109,20061128,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002086,1,1
SG02,20061116,20061130,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002087,1,1
SG02,20061116,20061130,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002088,1,1
SG02,20061116,20061130,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002089,1,1
SG02,20061123,20061208,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002090,1,1
SG02,20061123,20061208,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002091,1,1
SG02,20061123,20061208,99991219,99991219,99991219,0.000,1000000,100,1000000,100,0.010,0,002092,1,1
