SettlementGroupID,ProductID,ProductGroupID,UnderlyingInstrID,ProductClass,PositionType,StrikePrice,OptionsType,VolumeMultiple,UnderlyingMultiple,InstrumentID,InstrumentName,DeliveryYear,DeliveryMonth,AdvanceMonth,IsTrading
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002107,沃华医药,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002108,沧州明珠,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002109,兴化股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002110,三钢闽光,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002111,威海广泰,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002112,三变科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002113,天润数娱,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002114,罗平锌电,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002115,三维通信,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002116,中国海诚,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002117,东港股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002118,紫鑫药业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002119,康强电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002120,韵达股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002121,科陆电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002122,天马股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002123,梦网集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002124,天邦股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002125,湘潭电化,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002126,银轮股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002127,南极电商,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002128,露天煤业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002129,中环股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002130,沃尔核材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002131,利欧股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002132,恒星科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002133,广宇集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002134,*ST 普林,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002135,东南网架,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002136,安 纳 达,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002137,麦达数字,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002138,顺络电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002139,拓邦股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002140,东华科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002141,贤丰控股,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002142,宁波银行,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002143,印纪传媒,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002144,宏达高科,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002145,中核钛白,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002146,荣盛发展,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002147,新光圆成,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002148,北纬科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002149,西部材料,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002150,通润装备,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002151,北斗星通,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002152,广电运通,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002153,石基信息,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002154,报 喜 鸟,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002155,湖南黄金,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002156,通富微电,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002157,正邦科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002158,汉钟精机,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002159,三特索道,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002160,常铝股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002161,远 望 谷,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002162,悦心健康,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002163,中航三鑫,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002164,宁波东力,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002165,红 宝 丽,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002166,莱茵生物,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002167,东方锆业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002168,深圳惠程,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002169,智光电气,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002170,芭田股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002171,楚江新材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002172,澳洋科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002173,创新医疗,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002174,游族网络,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002175,东方网络,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002176,江特电机,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002177,御银股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002178,延华智能,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002179,中航光电,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002180,纳 思 达,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002181,粤 传 媒,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002182,云海金属,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002183,怡 亚 通,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002184,海得控制,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002185,华天科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002186,全 聚 德,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002187,广百股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002188,巴士在线,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002189,利达光电,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002190,成飞集成,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002191,劲嘉股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002192,融捷股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002193,如意集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002194,武汉凡谷,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002195,二三四五,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002196,方正电机,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002197,证通电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002198,嘉应制药,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002199,东晶电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002200,云投生态,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002201,九鼎新材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002202,金风科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002203,海亮股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002204,大连重工,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002205,国统股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002206,海 利 得,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002207,*ST 准油,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002208,合肥城建,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002209,达 意 隆,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002210,飞马国际,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002211,宏达新材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002212,南洋股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002213,特 尔 佳,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002214,大立科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002215,诺 普 信,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002216,三全食品,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002217,合 力 泰,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002218,拓日新能,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002219,恒康医疗,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002220,天宝食品,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002221,东华能源,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002222,福晶科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002223,鱼跃医疗,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002224,三 力 士,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002225,濮耐股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002226,江南化工,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002227,奥 特 迅,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002228,合兴包装,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002229,鸿博股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002230,科大讯飞,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002231,奥维通信,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002232,启明信息,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002233,塔牌集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002234,民和股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002235,安妮股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002236,大华股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002237,恒邦股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002238,天威视讯,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002239,奥 特 佳,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002240,威华股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002241,歌尔股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002242,九阳股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002243,通产丽星,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002244,滨江集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002245,澳洋顺昌,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002246,北化股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002247,帝龙文化,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002248,*ST 东数,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002249,大洋电机,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002250,联化科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002251,步 步 高,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002252,上海莱士,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002253,川大智胜,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002254,泰和新材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002255,海陆重工,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002256,兆新股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002258,利尔化学,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002259,升达林业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002260,德奥通航,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002261,拓维信息,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002262,恩华药业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002263,大 东 南,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002264,新 华 都,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002265,西仪股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002266,浙富控股,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002267,陕天然气,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002268,卫 士 通,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002269,美邦服饰,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002270,华明装备,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002271,东方雨虹,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002272,川润股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002273,水晶光电,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002274,华昌化工,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002275,桂林三金,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002276,万马股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002277,友阿股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002278,神开股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002279,久其软件,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002280,联络互动,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002281,光迅科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002282,博深工具,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002283,天润曲轴,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002284,亚太股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002285,世 联 行,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002286,保 龄 宝,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002287,奇正藏药,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002288,超华科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002289,宇顺电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002290,中科新材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002291,星 期 六,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002292,奥飞娱乐,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002293,罗莱生活,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002294,信 立 泰,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002295,精艺股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002296,辉煌科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002297,博云新材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002298,中电鑫龙,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002299,圣农发展,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002300,太阳电缆,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002301,齐心集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002302,西部建设,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002303,美 盈 森,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002304,洋河股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002305,南国置业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002306,*ST 云网,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002307,北新路桥,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002308,威创股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002309,中利集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002310,东方园林,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002311,海大集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002312,*ST 三泰,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002313,日海通讯,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002314,南山控股,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002315,焦点科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002316,键桥通讯,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002317,众生药业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002318,久立特材,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002319,乐通股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002320,海峡股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002321,华英农业,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002322,理工环科,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002323,雅 百 特,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002324,普 利 特,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002325,洪涛股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002326,永太科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002327,富 安 娜,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002328,新朋股份,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002329,皇氏集团,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002330,得 利 斯,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002331,皖通科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002332,仙琚制药,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002333,罗普斯金,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002334,英 威 腾,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002335,科华恒盛,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002336,人 人 乐,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002337,赛象科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002338,奥普光电,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002339,积成电子,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002340,格 林 美,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002341,新纶科技,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002342,巨力索具,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002343,慈文传媒,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002344,海宁皮城,2099,12,012,1
SG02,ZQ_SZ,ZQ,ZQ_SZ,4,2,,0,1,1.000,002345,潮 宏 基,2099,12,012,1
