SettlementGroupID,TradingSegmentSN,TradingSegmentName,StartTime,InstrumentStatus,InstrumentID
SG02,9,非交易,15:15:00,1,300667
SG02,10,收盘,15:15:00,6,300667
SG02,1,开盘前,06:00:00,0,300668
SG02,2,非交易,09:10:00,1,300668
SG02,3,集合竞价报单,09:10:00,3,300668
SG02,4,集合竞价撮合,09:14:00,5,300668
SG02,5,非交易,09:15:00,1,300668
SG02,6,连续交易,09:15:00,2,300668
SG02,7,非交易,11:30:00,1,300668
SG02,8,连续交易,13:00:00,2,300668
SG02,9,非交易,15:15:00,1,300668
SG02,10,收盘,15:15:00,6,300668
SG02,1,开盘前,06:00:00,0,300669
SG02,2,非交易,09:10:00,1,300669
SG02,3,集合竞价报单,09:10:00,3,300669
SG02,4,集合竞价撮合,09:14:00,5,300669
SG02,5,非交易,09:15:00,1,300669
SG02,6,连续交易,09:15:00,2,300669
SG02,7,非交易,11:30:00,1,300669
SG02,8,连续交易,13:00:00,2,300669
SG02,9,非交易,15:15:00,1,300669
SG02,10,收盘,15:15:00,6,300669
SG02,1,开盘前,06:00:00,0,300670
SG02,2,非交易,09:10:00,1,300670
SG02,3,集合竞价报单,09:10:00,3,300670
SG02,4,集合竞价撮合,09:14:00,5,300670
SG02,5,非交易,09:15:00,1,300670
SG02,6,连续交易,09:15:00,2,300670
SG02,7,非交易,11:30:00,1,300670
SG02,8,连续交易,13:00:00,2,300670
SG02,9,非交易,15:15:00,1,300670
SG02,10,收盘,15:15:00,6,300670
SG02,1,开盘前,06:00:00,0,300671
SG02,2,非交易,09:10:00,1,300671
SG02,3,集合竞价报单,09:10:00,3,300671
SG02,4,集合竞价撮合,09:14:00,5,300671
SG02,5,非交易,09:15:00,1,300671
SG02,6,连续交易,09:15:00,2,300671
SG02,7,非交易,11:30:00,1,300671
SG02,8,连续交易,13:00:00,2,300671
SG02,9,非交易,15:15:00,1,300671
SG02,10,收盘,15:15:00,6,300671
SG02,1,开盘前,06:00:00,0,300672
SG02,2,非交易,09:10:00,1,300672
SG02,3,集合竞价报单,09:10:00,3,300672
SG02,4,集合竞价撮合,09:14:00,5,300672
SG02,5,非交易,09:15:00,1,300672
SG02,6,连续交易,09:15:00,2,300672
SG02,7,非交易,11:30:00,1,300672
SG02,8,连续交易,13:00:00,2,300672
SG02,9,非交易,15:15:00,1,300672
SG02,10,收盘,15:15:00,6,300672
SG02,1,开盘前,06:00:00,0,300673
SG02,2,非交易,09:10:00,1,300673
SG02,3,集合竞价报单,09:10:00,3,300673
SG02,4,集合竞价撮合,09:14:00,5,300673
SG02,5,非交易,09:15:00,1,300673
SG02,6,连续交易,09:15:00,2,300673
SG02,7,非交易,11:30:00,1,300673
SG02,8,连续交易,13:00:00,2,300673
SG02,9,非交易,15:15:00,1,300673
SG02,10,收盘,15:15:00,6,300673
SG02,1,开盘前,06:00:00,0,300675
SG02,2,非交易,09:10:00,1,300675
SG02,3,集合竞价报单,09:10:00,3,300675
SG02,4,集合竞价撮合,09:14:00,5,300675
SG02,5,非交易,09:15:00,1,300675
SG02,6,连续交易,09:15:00,2,300675
SG02,7,非交易,11:30:00,1,300675
SG02,8,连续交易,13:00:00,2,300675
SG02,9,非交易,15:15:00,1,300675
SG02,10,收盘,15:15:00,6,300675
SG02,1,开盘前,06:00:00,0,300676
SG02,2,非交易,09:10:00,1,300676
SG02,3,集合竞价报单,09:10:00,3,300676
SG02,4,集合竞价撮合,09:14:00,5,300676
SG02,5,非交易,09:15:00,1,300676
SG02,6,连续交易,09:15:00,2,300676
SG02,7,非交易,11:30:00,1,300676
SG02,8,连续交易,13:00:00,2,300676
SG02,9,非交易,15:15:00,1,300676
SG02,10,收盘,15:15:00,6,300676
SG02,1,开盘前,06:00:00,0,300677
SG02,2,非交易,09:10:00,1,300677
SG02,3,集合竞价报单,09:10:00,3,300677
SG02,4,集合竞价撮合,09:14:00,5,300677
SG02,5,非交易,09:15:00,1,300677
SG02,6,连续交易,09:15:00,2,300677
SG02,7,非交易,11:30:00,1,300677
SG02,8,连续交易,13:00:00,2,300677
SG02,9,非交易,15:15:00,1,300677
SG02,10,收盘,15:15:00,6,300677
SG02,1,开盘前,06:00:00,0,300678
SG02,2,非交易,09:10:00,1,300678
SG02,3,集合竞价报单,09:10:00,3,300678
SG02,4,集合竞价撮合,09:14:00,5,300678
SG02,5,非交易,09:15:00,1,300678
SG02,6,连续交易,09:15:00,2,300678
SG02,7,非交易,11:30:00,1,300678
SG02,8,连续交易,13:00:00,2,300678
SG02,9,非交易,15:15:00,1,300678
SG02,10,收盘,15:15:00,6,300678
SG02,1,开盘前,06:00:00,0,300679
SG02,2,非交易,09:10:00,1,300679
SG02,3,集合竞价报单,09:10:00,3,300679
SG02,4,集合竞价撮合,09:14:00,5,300679
SG02,5,非交易,09:15:00,1,300679
SG02,6,连续交易,09:15:00,2,300679
SG02,7,非交易,11:30:00,1,300679
SG02,8,连续交易,13:00:00,2,300679
SG02,9,非交易,15:15:00,1,300679
SG02,10,收盘,15:15:00,6,300679
SG02,1,开盘前,06:00:00,0,300680
SG02,2,非交易,09:10:00,1,300680
SG02,3,集合竞价报单,09:10:00,3,300680
SG02,4,集合竞价撮合,09:14:00,5,300680
SG02,5,非交易,09:15:00,1,300680
SG02,6,连续交易,09:15:00,2,300680
SG02,7,非交易,11:30:00,1,300680
SG02,8,连续交易,13:00:00,2,300680
SG02,9,非交易,15:15:00,1,300680
SG02,10,收盘,15:15:00,6,300680
SG02,1,开盘前,06:00:00,0,300681
SG02,2,非交易,09:10:00,1,300681
SG02,3,集合竞价报单,09:10:00,3,300681
SG02,4,集合竞价撮合,09:14:00,5,300681
SG02,5,非交易,09:15:00,1,300681
SG02,6,连续交易,09:15:00,2,300681
SG02,7,非交易,11:30:00,1,300681
SG02,8,连续交易,13:00:00,2,300681
SG02,9,非交易,15:15:00,1,300681
SG02,10,收盘,15:15:00,6,300681
SG02,1,开盘前,06:00:00,0,300682
SG02,2,非交易,09:10:00,1,300682
SG02,3,集合竞价报单,09:10:00,3,300682
SG02,4,集合竞价撮合,09:14:00,5,300682
SG02,5,非交易,09:15:00,1,300682
SG02,6,连续交易,09:15:00,2,300682
SG02,7,非交易,11:30:00,1,300682
SG02,8,连续交易,13:00:00,2,300682
SG02,9,非交易,15:15:00,1,300682
SG02,10,收盘,15:15:00,6,300682
SG02,1,开盘前,06:00:00,0,300683
SG02,2,非交易,09:10:00,1,300683
SG02,3,集合竞价报单,09:10:00,3,300683
SG02,4,集合竞价撮合,09:14:00,5,300683
SG02,5,非交易,09:15:00,1,300683
SG02,6,连续交易,09:15:00,2,300683
SG02,7,非交易,11:30:00,1,300683
SG02,8,连续交易,13:00:00,2,300683
SG02,9,非交易,15:15:00,1,300683
SG02,10,收盘,15:15:00,6,300683
SG02,1,开盘前,06:00:00,0,300684
SG02,2,非交易,09:10:00,1,300684
SG02,3,集合竞价报单,09:10:00,3,300684
SG02,4,集合竞价撮合,09:14:00,5,300684
SG02,5,非交易,09:15:00,1,300684
SG02,6,连续交易,09:15:00,2,300684
SG02,7,非交易,11:30:00,1,300684
SG02,8,连续交易,13:00:00,2,300684
SG02,9,非交易,15:15:00,1,300684
SG02,10,收盘,15:15:00,6,300684
SG02,1,开盘前,06:00:00,0,300685
SG02,2,非交易,09:10:00,1,300685
SG02,3,集合竞价报单,09:10:00,3,300685
SG02,4,集合竞价撮合,09:14:00,5,300685
SG02,5,非交易,09:15:00,1,300685
SG02,6,连续交易,09:15:00,2,300685
SG02,7,非交易,11:30:00,1,300685
SG02,8,连续交易,13:00:00,2,300685
SG02,9,非交易,15:15:00,1,300685
SG02,10,收盘,15:15:00,6,300685
SG02,1,开盘前,06:00:00,0,300686
SG02,2,非交易,09:10:00,1,300686
SG02,3,集合竞价报单,09:10:00,3,300686
SG02,4,集合竞价撮合,09:14:00,5,300686
SG02,5,非交易,09:15:00,1,300686
SG02,6,连续交易,09:15:00,2,300686
SG02,7,非交易,11:30:00,1,300686
SG02,8,连续交易,13:00:00,2,300686
SG02,9,非交易,15:15:00,1,300686
SG02,10,收盘,15:15:00,6,300686
SG02,1,开盘前,06:00:00,0,300687
SG02,2,非交易,09:10:00,1,300687
SG02,3,集合竞价报单,09:10:00,3,300687
SG02,4,集合竞价撮合,09:14:00,5,300687
SG02,5,非交易,09:15:00,1,300687
SG02,6,连续交易,09:15:00,2,300687
SG02,7,非交易,11:30:00,1,300687
SG02,8,连续交易,13:00:00,2,300687
SG02,9,非交易,15:15:00,1,300687
SG02,10,收盘,15:15:00,6,300687
SG02,1,开盘前,06:00:00,0,300688
SG02,2,非交易,09:10:00,1,300688
SG02,3,集合竞价报单,09:10:00,3,300688
SG02,4,集合竞价撮合,09:14:00,5,300688
SG02,5,非交易,09:15:00,1,300688
SG02,6,连续交易,09:15:00,2,300688
SG02,7,非交易,11:30:00,1,300688
SG02,8,连续交易,13:00:00,2,300688
SG02,9,非交易,15:15:00,1,300688
SG02,10,收盘,15:15:00,6,300688
SG02,1,开盘前,06:00:00,0,300689
SG02,2,非交易,09:10:00,1,300689
SG02,3,集合竞价报单,09:10:00,3,300689
SG02,4,集合竞价撮合,09:14:00,5,300689
SG02,5,非交易,09:15:00,1,300689
SG02,6,连续交易,09:15:00,2,300689
SG02,7,非交易,11:30:00,1,300689
SG02,8,连续交易,13:00:00,2,300689
SG02,9,非交易,15:15:00,1,300689
SG02,10,收盘,15:15:00,6,300689
SG02,1,开盘前,06:00:00,0,300690
SG02,2,非交易,09:10:00,1,300690
SG02,3,集合竞价报单,09:10:00,3,300690
SG02,4,集合竞价撮合,09:14:00,5,300690
SG02,5,非交易,09:15:00,1,300690
SG02,6,连续交易,09:15:00,2,300690
SG02,7,非交易,11:30:00,1,300690
SG02,8,连续交易,13:00:00,2,300690
SG02,9,非交易,15:15:00,1,300690
SG02,10,收盘,15:15:00,6,300690
SG02,1,开盘前,06:00:00,0,300691
SG02,2,非交易,09:10:00,1,300691
SG02,3,集合竞价报单,09:10:00,3,300691
SG02,4,集合竞价撮合,09:14:00,5,300691
SG02,5,非交易,09:15:00,1,300691
SG02,6,连续交易,09:15:00,2,300691
SG02,7,非交易,11:30:00,1,300691
SG02,8,连续交易,13:00:00,2,300691
SG02,9,非交易,15:15:00,1,300691
SG02,10,收盘,15:15:00,6,300691
SG02,1,开盘前,06:00:00,0,300692
SG02,2,非交易,09:10:00,1,300692
SG02,3,集合竞价报单,09:10:00,3,300692
SG02,4,集合竞价撮合,09:14:00,5,300692
SG02,5,非交易,09:15:00,1,300692
SG02,6,连续交易,09:15:00,2,300692
SG02,7,非交易,11:30:00,1,300692
SG02,8,连续交易,13:00:00,2,300692
SG02,9,非交易,15:15:00,1,300692
SG02,10,收盘,15:15:00,6,300692
SG02,1,开盘前,06:00:00,0,300693
SG02,2,非交易,09:10:00,1,300693
SG02,3,集合竞价报单,09:10:00,3,300693
SG02,4,集合竞价撮合,09:14:00,5,300693
SG02,5,非交易,09:15:00,1,300693
SG02,6,连续交易,09:15:00,2,300693
SG02,7,非交易,11:30:00,1,300693
SG02,8,连续交易,13:00:00,2,300693
SG02,9,非交易,15:15:00,1,300693
SG02,10,收盘,15:15:00,6,300693
SG02,1,开盘前,06:00:00,0,300695
SG02,2,非交易,09:10:00,1,300695
SG02,3,集合竞价报单,09:10:00,3,300695
SG02,4,集合竞价撮合,09:14:00,5,300695
SG02,5,非交易,09:15:00,1,300695
SG02,6,连续交易,09:15:00,2,300695
SG02,7,非交易,11:30:00,1,300695
SG02,8,连续交易,13:00:00,2,300695
SG02,9,非交易,15:15:00,1,300695
SG02,10,收盘,15:15:00,6,300695
SG02,1,开盘前,06:00:00,0,300696
SG02,2,非交易,09:10:00,1,300696
SG02,3,集合竞价报单,09:10:00,3,300696
SG02,4,集合竞价撮合,09:14:00,5,300696
SG02,5,非交易,09:15:00,1,300696
SG02,6,连续交易,09:15:00,2,300696
SG02,7,非交易,11:30:00,1,300696
SG02,8,连续交易,13:00:00,2,300696
SG02,9,非交易,15:15:00,1,300696
SG02,10,收盘,15:15:00,6,300696
SG02,1,开盘前,06:00:00,0,300697
SG02,2,非交易,09:10:00,1,300697
SG02,3,集合竞价报单,09:10:00,3,300697
SG02,4,集合竞价撮合,09:14:00,5,300697
SG02,5,非交易,09:15:00,1,300697
SG02,6,连续交易,09:15:00,2,300697
SG02,7,非交易,11:30:00,1,300697
SG02,8,连续交易,13:00:00,2,300697
SG02,9,非交易,15:15:00,1,300697
SG02,10,收盘,15:15:00,6,300697
SG02,1,开盘前,06:00:00,0,300698
SG02,2,非交易,09:10:00,1,300698
SG02,3,集合竞价报单,09:10:00,3,300698
SG02,4,集合竞价撮合,09:14:00,5,300698
SG02,5,非交易,09:15:00,1,300698
SG02,6,连续交易,09:15:00,2,300698
SG02,7,非交易,11:30:00,1,300698
SG02,8,连续交易,13:00:00,2,300698
SG02,9,非交易,15:15:00,1,300698
SG02,10,收盘,15:15:00,6,300698
SG02,1,开盘前,06:00:00,0,300699
SG02,2,非交易,09:10:00,1,300699
SG02,3,集合竞价报单,09:10:00,3,300699
SG02,4,集合竞价撮合,09:14:00,5,300699
SG02,5,非交易,09:15:00,1,300699
SG02,6,连续交易,09:15:00,2,300699
SG02,7,非交易,11:30:00,1,300699
SG02,8,连续交易,13:00:00,2,300699
SG02,9,非交易,15:15:00,1,300699
SG02,10,收盘,15:15:00,6,300699
SG02,1,开盘前,06:00:00,0,300700
SG02,2,非交易,09:10:00,1,300700
SG02,3,集合竞价报单,09:10:00,3,300700
SG02,4,集合竞价撮合,09:14:00,5,300700
SG02,5,非交易,09:15:00,1,300700
SG02,6,连续交易,09:15:00,2,300700
SG02,7,非交易,11:30:00,1,300700
SG02,8,连续交易,13:00:00,2,300700
SG02,9,非交易,15:15:00,1,300700
SG02,10,收盘,15:15:00,6,300700
SG02,1,开盘前,06:00:00,0,300701
SG02,2,非交易,09:10:00,1,300701
SG02,3,集合竞价报单,09:10:00,3,300701
SG02,4,集合竞价撮合,09:14:00,5,300701
SG02,5,非交易,09:15:00,1,300701
SG02,6,连续交易,09:15:00,2,300701
SG02,7,非交易,11:30:00,1,300701
SG02,8,连续交易,13:00:00,2,300701
SG02,9,非交易,15:15:00,1,300701
SG02,10,收盘,15:15:00,6,300701
SG02,1,开盘前,06:00:00,0,300702
SG02,2,非交易,09:10:00,1,300702
SG02,3,集合竞价报单,09:10:00,3,300702
SG02,4,集合竞价撮合,09:14:00,5,300702
SG02,5,非交易,09:15:00,1,300702
SG02,6,连续交易,09:15:00,2,300702
SG02,7,非交易,11:30:00,1,300702
SG02,8,连续交易,13:00:00,2,300702
SG02,9,非交易,15:15:00,1,300702
SG02,10,收盘,15:15:00,6,300702
SG02,1,开盘前,06:00:00,0,300703
SG02,2,非交易,09:10:00,1,300703
SG02,3,集合竞价报单,09:10:00,3,300703
SG02,4,集合竞价撮合,09:14:00,5,300703
SG02,5,非交易,09:15:00,1,300703
SG02,6,连续交易,09:15:00,2,300703
SG02,7,非交易,11:30:00,1,300703
SG02,8,连续交易,13:00:00,2,300703
SG02,9,非交易,15:15:00,1,300703
SG02,10,收盘,15:15:00,6,300703
SG02,1,开盘前,06:00:00,0,300705
SG02,2,非交易,09:10:00,1,300705
SG02,3,集合竞价报单,09:10:00,3,300705
SG02,4,集合竞价撮合,09:14:00,5,300705
SG02,5,非交易,09:15:00,1,300705
SG02,6,连续交易,09:15:00,2,300705
SG02,7,非交易,11:30:00,1,300705
SG02,8,连续交易,13:00:00,2,300705
SG02,9,非交易,15:15:00,1,300705
SG02,10,收盘,15:15:00,6,300705
SG02,1,开盘前,06:00:00,0,300706
SG02,2,非交易,09:10:00,1,300706
SG02,3,集合竞价报单,09:10:00,3,300706
SG02,4,集合竞价撮合,09:14:00,5,300706
SG02,5,非交易,09:15:00,1,300706
SG02,6,连续交易,09:15:00,2,300706
SG02,7,非交易,11:30:00,1,300706
SG02,8,连续交易,13:00:00,2,300706
SG02,9,非交易,15:15:00,1,300706
SG02,10,收盘,15:15:00,6,300706
SG02,1,开盘前,06:00:00,0,300707
SG02,2,非交易,09:10:00,1,300707
SG02,3,集合竞价报单,09:10:00,3,300707
SG02,4,集合竞价撮合,09:14:00,5,300707
SG02,5,非交易,09:15:00,1,300707
SG02,6,连续交易,09:15:00,2,300707
SG02,7,非交易,11:30:00,1,300707
SG02,8,连续交易,13:00:00,2,300707
SG02,9,非交易,15:15:00,1,300707
SG02,10,收盘,15:15:00,6,300707
SG02,1,开盘前,06:00:00,0,300708
SG02,2,非交易,09:10:00,1,300708
SG02,3,集合竞价报单,09:10:00,3,300708
SG02,4,集合竞价撮合,09:14:00,5,300708
SG02,5,非交易,09:15:00,1,300708
SG02,6,连续交易,09:15:00,2,300708
SG02,7,非交易,11:30:00,1,300708
SG02,8,连续交易,13:00:00,2,300708
SG02,9,非交易,15:15:00,1,300708
SG02,10,收盘,15:15:00,6,300708
SG02,1,开盘前,06:00:00,0,300709
SG02,2,非交易,09:10:00,1,300709
SG02,3,集合竞价报单,09:10:00,3,300709
SG02,4,集合竞价撮合,09:14:00,5,300709
SG02,5,非交易,09:15:00,1,300709
SG02,6,连续交易,09:15:00,2,300709
SG02,7,非交易,11:30:00,1,300709
SG02,8,连续交易,13:00:00,2,300709
SG02,9,非交易,15:15:00,1,300709
SG02,10,收盘,15:15:00,6,300709
SG02,1,开盘前,06:00:00,0,300710
SG02,2,非交易,09:10:00,1,300710
SG02,3,集合竞价报单,09:10:00,3,300710
SG02,4,集合竞价撮合,09:14:00,5,300710
SG02,5,非交易,09:15:00,1,300710
SG02,6,连续交易,09:15:00,2,300710
SG02,7,非交易,11:30:00,1,300710
SG02,8,连续交易,13:00:00,2,300710
SG02,9,非交易,15:15:00,1,300710
SG02,10,收盘,15:15:00,6,300710
SG02,1,开盘前,06:00:00,0,300711
SG02,2,非交易,09:10:00,1,300711
SG02,3,集合竞价报单,09:10:00,3,300711
SG02,4,集合竞价撮合,09:14:00,5,300711
SG02,5,非交易,09:15:00,1,300711
SG02,6,连续交易,09:15:00,2,300711
SG02,7,非交易,11:30:00,1,300711
SG02,8,连续交易,13:00:00,2,300711
SG02,9,非交易,15:15:00,1,300711
SG02,10,收盘,15:15:00,6,300711
SG02,1,开盘前,06:00:00,0,300712
SG02,2,非交易,09:10:00,1,300712
SG02,3,集合竞价报单,09:10:00,3,300712
SG02,4,集合竞价撮合,09:14:00,5,300712
SG02,5,非交易,09:15:00,1,300712
SG02,6,连续交易,09:15:00,2,300712
SG02,7,非交易,11:30:00,1,300712
SG02,8,连续交易,13:00:00,2,300712
SG02,9,非交易,15:15:00,1,300712
SG02,10,收盘,15:15:00,6,300712
SG02,1,开盘前,06:00:00,0,300713
SG02,2,非交易,09:10:00,1,300713
SG02,3,集合竞价报单,09:10:00,3,300713
SG02,4,集合竞价撮合,09:14:00,5,300713
SG02,5,非交易,09:15:00,1,300713
SG02,6,连续交易,09:15:00,2,300713
SG02,7,非交易,11:30:00,1,300713
SG02,8,连续交易,13:00:00,2,300713
SG02,9,非交易,15:15:00,1,300713
SG02,10,收盘,15:15:00,6,300713
SG02,1,开盘前,06:00:00,0,300715
SG02,2,非交易,09:10:00,1,300715
SG02,3,集合竞价报单,09:10:00,3,300715
SG02,4,集合竞价撮合,09:14:00,5,300715
SG02,5,非交易,09:15:00,1,300715
SG02,6,连续交易,09:15:00,2,300715
SG02,7,非交易,11:30:00,1,300715
SG02,8,连续交易,13:00:00,2,300715
SG02,9,非交易,15:15:00,1,300715
SG02,10,收盘,15:15:00,6,300715
SG02,1,开盘前,06:00:00,0,300716
SG02,2,非交易,09:10:00,1,300716
SG02,3,集合竞价报单,09:10:00,3,300716
SG02,4,集合竞价撮合,09:14:00,5,300716
SG02,5,非交易,09:15:00,1,300716
SG02,6,连续交易,09:15:00,2,300716
SG02,7,非交易,11:30:00,1,300716
SG02,8,连续交易,13:00:00,2,300716
SG02,9,非交易,15:15:00,1,300716
SG02,10,收盘,15:15:00,6,300716
SG02,1,开盘前,06:00:00,0,300717
SG02,2,非交易,09:10:00,1,300717
SG02,3,集合竞价报单,09:10:00,3,300717
SG02,4,集合竞价撮合,09:14:00,5,300717
SG02,5,非交易,09:15:00,1,300717
SG02,6,连续交易,09:15:00,2,300717
SG02,7,非交易,11:30:00,1,300717
SG02,8,连续交易,13:00:00,2,300717
SG02,9,非交易,15:15:00,1,300717
SG02,10,收盘,15:15:00,6,300717
SG02,1,开盘前,06:00:00,0,300718
SG02,2,非交易,09:10:00,1,300718
SG02,3,集合竞价报单,09:10:00,3,300718
SG02,4,集合竞价撮合,09:14:00,5,300718
SG02,5,非交易,09:15:00,1,300718
SG02,6,连续交易,09:15:00,2,300718
SG02,7,非交易,11:30:00,1,300718
SG02,8,连续交易,13:00:00,2,300718
SG02,9,非交易,15:15:00,1,300718
SG02,10,收盘,15:15:00,6,300718
SG02,1,开盘前,06:00:00,0,300719
SG02,2,非交易,09:10:00,1,300719
SG02,3,集合竞价报单,09:10:00,3,300719
SG02,4,集合竞价撮合,09:14:00,5,300719
SG02,5,非交易,09:15:00,1,300719
SG02,6,连续交易,09:15:00,2,300719
SG02,7,非交易,11:30:00,1,300719
SG02,8,连续交易,13:00:00,2,300719
SG02,9,非交易,15:15:00,1,300719
SG02,10,收盘,15:15:00,6,300719
SG02,1,开盘前,06:00:00,0,300720
SG02,2,非交易,09:10:00,1,300720
SG02,3,集合竞价报单,09:10:00,3,300720
SG02,4,集合竞价撮合,09:14:00,5,300720
SG02,5,非交易,09:15:00,1,300720
SG02,6,连续交易,09:15:00,2,300720
SG02,7,非交易,11:30:00,1,300720
SG02,8,连续交易,13:00:00,2,300720
SG02,9,非交易,15:15:00,1,300720
SG02,10,收盘,15:15:00,6,300720
SG02,1,开盘前,06:00:00,0,300721
SG02,2,非交易,09:10:00,1,300721
SG02,3,集合竞价报单,09:10:00,3,300721
SG02,4,集合竞价撮合,09:14:00,5,300721
SG02,5,非交易,09:15:00,1,300721
SG02,6,连续交易,09:15:00,2,300721
SG02,7,非交易,11:30:00,1,300721
SG02,8,连续交易,13:00:00,2,300721
SG02,9,非交易,15:15:00,1,300721
SG02,10,收盘,15:15:00,6,300721
SG02,1,开盘前,06:00:00,0,300722
SG02,2,非交易,09:10:00,1,300722
SG02,3,集合竞价报单,09:10:00,3,300722
SG02,4,集合竞价撮合,09:14:00,5,300722
SG02,5,非交易,09:15:00,1,300722
SG02,6,连续交易,09:15:00,2,300722
SG02,7,非交易,11:30:00,1,300722
SG02,8,连续交易,13:00:00,2,300722
SG02,9,非交易,15:15:00,1,300722
SG02,10,收盘,15:15:00,6,300722
SG02,1,开盘前,06:00:00,0,300723
SG02,2,非交易,09:10:00,1,300723
SG02,3,集合竞价报单,09:10:00,3,300723
SG02,4,集合竞价撮合,09:14:00,5,300723
SG02,5,非交易,09:15:00,1,300723
SG02,6,连续交易,09:15:00,2,300723
SG02,7,非交易,11:30:00,1,300723
SG02,8,连续交易,13:00:00,2,300723
SG02,9,非交易,15:15:00,1,300723
SG02,10,收盘,15:15:00,6,300723
SG02,1,开盘前,06:00:00,0,300725
SG02,2,非交易,09:10:00,1,300725
SG02,3,集合竞价报单,09:10:00,3,300725
SG02,4,集合竞价撮合,09:14:00,5,300725
SG02,5,非交易,09:15:00,1,300725
SG02,6,连续交易,09:15:00,2,300725
SG02,7,非交易,11:30:00,1,300725
SG02,8,连续交易,13:00:00,2,300725
SG02,9,非交易,15:15:00,1,300725
SG02,10,收盘,15:15:00,6,300725
SG02,1,开盘前,06:00:00,0,300726
SG02,2,非交易,09:10:00,1,300726
SG02,3,集合竞价报单,09:10:00,3,300726
SG02,4,集合竞价撮合,09:14:00,5,300726
SG02,5,非交易,09:15:00,1,300726
SG02,6,连续交易,09:15:00,2,300726
SG02,7,非交易,11:30:00,1,300726
SG02,8,连续交易,13:00:00,2,300726
SG02,9,非交易,15:15:00,1,300726
SG02,10,收盘,15:15:00,6,300726
SG02,1,开盘前,06:00:00,0,300727
SG02,2,非交易,09:10:00,1,300727
SG02,3,集合竞价报单,09:10:00,3,300727
SG02,4,集合竞价撮合,09:14:00,5,300727
SG02,5,非交易,09:15:00,1,300727
SG02,6,连续交易,09:15:00,2,300727
SG02,7,非交易,11:30:00,1,300727
SG02,8,连续交易,13:00:00,2,300727
SG02,9,非交易,15:15:00,1,300727
SG02,10,收盘,15:15:00,6,300727
SG02,1,开盘前,06:00:00,0,300728
SG02,2,非交易,09:10:00,1,300728
SG02,3,集合竞价报单,09:10:00,3,300728
SG02,4,集合竞价撮合,09:14:00,5,300728
SG02,5,非交易,09:15:00,1,300728
SG02,6,连续交易,09:15:00,2,300728
SG02,7,非交易,11:30:00,1,300728
SG02,8,连续交易,13:00:00,2,300728
SG02,9,非交易,15:15:00,1,300728
SG02,10,收盘,15:15:00,6,300728
SG02,1,开盘前,06:00:00,0,300729
SG02,2,非交易,09:10:00,1,300729
SG02,3,集合竞价报单,09:10:00,3,300729
SG02,4,集合竞价撮合,09:14:00,5,300729
SG02,5,非交易,09:15:00,1,300729
SG02,6,连续交易,09:15:00,2,300729
SG02,7,非交易,11:30:00,1,300729
SG02,8,连续交易,13:00:00,2,300729
SG02,9,非交易,15:15:00,1,300729
SG02,10,收盘,15:15:00,6,300729
SG02,1,开盘前,06:00:00,0,300730
SG02,2,非交易,09:10:00,1,300730
SG02,3,集合竞价报单,09:10:00,3,300730
SG02,4,集合竞价撮合,09:14:00,5,300730
SG02,5,非交易,09:15:00,1,300730
SG02,6,连续交易,09:15:00,2,300730
SG02,7,非交易,11:30:00,1,300730
SG02,8,连续交易,13:00:00,2,300730
SG02,9,非交易,15:15:00,1,300730
SG02,10,收盘,15:15:00,6,300730
SG02,1,开盘前,06:00:00,0,300731
SG02,2,非交易,09:10:00,1,300731
SG02,3,集合竞价报单,09:10:00,3,300731
SG02,4,集合竞价撮合,09:14:00,5,300731
SG02,5,非交易,09:15:00,1,300731
SG02,6,连续交易,09:15:00,2,300731
SG02,7,非交易,11:30:00,1,300731
SG02,8,连续交易,13:00:00,2,300731
SG02,9,非交易,15:15:00,1,300731
SG02,10,收盘,15:15:00,6,300731
SG02,1,开盘前,06:00:00,0,300732
SG02,2,非交易,09:10:00,1,300732
SG02,3,集合竞价报单,09:10:00,3,300732
SG02,4,集合竞价撮合,09:14:00,5,300732
SG02,5,非交易,09:15:00,1,300732
SG02,6,连续交易,09:15:00,2,300732
SG02,7,非交易,11:30:00,1,300732
SG02,8,连续交易,13:00:00,2,300732
SG02,9,非交易,15:15:00,1,300732
SG02,10,收盘,15:15:00,6,300732
SG02,1,开盘前,06:00:00,0,300733
SG02,2,非交易,09:10:00,1,300733
SG02,3,集合竞价报单,09:10:00,3,300733
SG02,4,集合竞价撮合,09:14:00,5,300733
SG02,5,非交易,09:15:00,1,300733
SG02,6,连续交易,09:15:00,2,300733
SG02,7,非交易,11:30:00,1,300733
SG02,8,连续交易,13:00:00,2,300733
SG02,9,非交易,15:15:00,1,300733
SG02,10,收盘,15:15:00,6,300733
SG02,1,开盘前,06:00:00,0,300735
SG02,2,非交易,09:10:00,1,300735
SG02,3,集合竞价报单,09:10:00,3,300735
SG02,4,集合竞价撮合,09:14:00,5,300735
SG02,5,非交易,09:15:00,1,300735
SG02,6,连续交易,09:15:00,2,300735
SG02,7,非交易,11:30:00,1,300735
SG02,8,连续交易,13:00:00,2,300735
SG02,9,非交易,15:15:00,1,300735
SG02,10,收盘,15:15:00,6,300735
SG02,1,开盘前,06:00:00,0,300736
SG02,2,非交易,09:10:00,1,300736
SG02,3,集合竞价报单,09:10:00,3,300736
SG02,4,集合竞价撮合,09:14:00,5,300736
SG02,5,非交易,09:15:00,1,300736
SG02,6,连续交易,09:15:00,2,300736
